value,bdrms,subboroughname,race,year,income_tile,non_bdrms,agperswt
1500000,2,Chelsea/Clinton/Midtown,White,2008,5,1,20455038
1500000,1,Chelsea/Clinton/Midtown,Others,2008,4,1,19417416
1500000,3,Chelsea/Clinton/Midtown,White,2008,5,1,36128550
1500000,2,Chelsea/Clinton/Midtown,White,2008,4,1,41263212
1500000,3,Chelsea/Clinton/Midtown,White,2008,5,2,32253938
450000,3,Chelsea/Clinton/Midtown,Others,2008,3,1,20259036
670000,2,Chelsea/Clinton/Midtown,White,2008,4,1,20259036
670000,2,Chelsea/Clinton/Midtown,White,2008,5,0,18064275
450000,2,Chelsea/Clinton/Midtown,Hispanic,2008,1,1,40518071
545000,2,Chelsea/Clinton/Midtown,Hispanic,2008,4,0,18064275
545000,2,Chelsea/Clinton/Midtown,White,2008,5,1,18064275
3998500,3,Chelsea/Clinton/Midtown,White,2008,5,2,20638702
545000,3,Chelsea/Clinton/Midtown,White,2008,5,1,106751812
545000,3,Chelsea/Clinton/Midtown,White,2008,4,1,19897267
545000,3,Chelsea/Clinton/Midtown,White,2008,5,1,35483398
545000,1,Chelsea/Clinton/Midtown,White,2008,2,0,20536545
545000,2,Chelsea/Clinton/Midtown,White,2008,5,1,20791197
545000,2,Chelsea/Clinton/Midtown,White,2008,4,1,19074295
580000,2,Chelsea/Clinton/Midtown,White,2008,5,1,18723407
200000,1,Chelsea/Clinton/Midtown,White,2008,3,0,19106445
600000,2,Chelsea/Clinton/Midtown,Others,2008,2,0,19106445
600000,3,Chelsea/Clinton/Midtown,White,2008,5,1,18033002
400000,2,Chelsea/Clinton/Midtown,White,2008,2,1,37390187
400000,2,Chelsea/Clinton/Midtown,Others,2008,2,1,39522533
400000,2,Chelsea/Clinton/Midtown,White,2008,5,1,37003071
400000,1,Chelsea/Clinton/Midtown,White,2008,1,0,20536545
550000,2,Chelsea/Clinton/Midtown,White,2008,3,0,41053008
3998500,3,Chelsea/Clinton/Midtown,Hispanic,2008,1,2,52245460
500000,2,Chelsea/Clinton/Midtown,White,2008,3,3,18675062
500000,3,Chelsea/Clinton/Midtown,White,2008,4,2,17771803
500000,2,Chelsea/Clinton/Midtown,Others,2008,2,2,18798014
1000000,3,Stuyvesant Town/Turtle Bay,White,2008,2,1,17777195
3998500,4,Stuyvesant Town/Turtle Bay,White,2008,5,3,127607332
990000,2,Stuyvesant Town/Turtle Bay,White,2008,5,2,17777195
600000,2,Stuyvesant Town/Turtle Bay,White,2008,4,1,52384531
700000,1,Stuyvesant Town/Turtle Bay,White,2008,5,0,41263212
700000,3,Stuyvesant Town/Turtle Bay,White,2008,5,1,35024419
700000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,35024419
1000000,3,Stuyvesant Town/Turtle Bay,White,2008,3,0,35554391
1000000,3,Stuyvesant Town/Turtle Bay,White,2008,3,1,71909119
1000000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,41268624
1000000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,35678610
1000000,2,Stuyvesant Town/Turtle Bay,Hispanic,2008,2,1,35024419
1000000,2,Stuyvesant Town/Turtle Bay,White,2008,1,0,18674685
1000000,4,Stuyvesant Town/Turtle Bay,White,2008,5,1,104400377
1000000,4,Stuyvesant Town/Turtle Bay,White,2008,5,1,90732947
1000000,3,Stuyvesant Town/Turtle Bay,White,2008,5,1,40910076
1000000,2,Stuyvesant Town/Turtle Bay,White,2008,3,1,20455038
790000,3,Stuyvesant Town/Turtle Bay,White,2008,4,2,22778270
875000,3,Stuyvesant Town/Turtle Bay,White,2008,5,1,18378276
600000,2,Stuyvesant Town/Turtle Bay,White,2008,2,1,17777195
600000,2,Stuyvesant Town/Turtle Bay,Black,2008,4,0,17913245
1000000,4,Stuyvesant Town/Turtle Bay,White,2008,5,2,88035401
1500000,3,Stuyvesant Town/Turtle Bay,White,2008,4,2,62728075
850000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,40247927
600000,2,Stuyvesant Town/Turtle Bay,White,2008,4,1,17913245
300000,1,Stuyvesant Town/Turtle Bay,White,2008,5,0,20804392
3998500,1,Stuyvesant Town/Turtle Bay,White,2008,4,0,15720318
250000,1,Stuyvesant Town/Turtle Bay,White,2008,4,0,18802803
1300000,3,Stuyvesant Town/Turtle Bay,White,2008,4,3,37045059
1000000,2,Stuyvesant Town/Turtle Bay,White,2008,5,2,17777195
710000,2,Stuyvesant Town/Turtle Bay,White,2008,2,0,17777195
700000,2,Stuyvesant Town/Turtle Bay,White,2008,4,0,18692616
700000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,35024419
625000,2,Stuyvesant Town/Turtle Bay,Others,2008,5,0,92339761
625000,3,Stuyvesant Town/Turtle Bay,White,2008,5,1,71872797
725000,3,Stuyvesant Town/Turtle Bay,White,2008,4,1,17777195
650000,3,Stuyvesant Town/Turtle Bay,White,2008,4,1,62775968
750000,4,Stuyvesant Town/Turtle Bay,White,2008,5,2,69448947
651500,3,Stuyvesant Town/Turtle Bay,White,2008,5,1,21653933
651500,2,Stuyvesant Town/Turtle Bay,White,2008,4,1,17777195
651500,2,Stuyvesant Town/Turtle Bay,White,2008,3,1,77814081
651500,2,Stuyvesant Town/Turtle Bay,White,2008,4,1,17777195
900000,2,Stuyvesant Town/Turtle Bay,White,2008,3,1,17512210
750000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,17777195
775000,2,Stuyvesant Town/Turtle Bay,Others,2008,5,1,35024419
755000,2,Stuyvesant Town/Turtle Bay,White,2008,4,1,16532954
600000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,67974566
620000,3,Stuyvesant Town/Turtle Bay,White,2008,5,1,73471172
620000,3,Stuyvesant Town/Turtle Bay,White,2008,5,1,73179575
620000,1,Stuyvesant Town/Turtle Bay,White,2008,5,0,19764607
700000,3,Stuyvesant Town/Turtle Bay,White,2008,5,1,20123964
700000,2,Stuyvesant Town/Turtle Bay,White,2008,5,2,35554391
600000,3,Stuyvesant Town/Turtle Bay,White,2008,1,0,37526163
600000,2,Stuyvesant Town/Turtle Bay,White,2008,4,0,35024419
600000,4,Stuyvesant Town/Turtle Bay,White,2008,4,2,43242633
600000,2,Stuyvesant Town/Turtle Bay,White,2008,3,2,47953200
725000,3,Stuyvesant Town/Turtle Bay,White,2008,5,1,20804392
425000,2,Stuyvesant Town/Turtle Bay,White,2008,4,1,17777195
425000,3,Stuyvesant Town/Turtle Bay,White,2008,2,1,35554391
900000,2,Stuyvesant Town/Turtle Bay,White,2008,3,1,17777195
900000,1,Stuyvesant Town/Turtle Bay,White,2008,5,1,20123964
900000,1,Stuyvesant Town/Turtle Bay,White,2008,3,0,17913245
900000,2,Stuyvesant Town/Turtle Bay,White,2008,3,1,20804392
600000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,42293322
600000,2,Stuyvesant Town/Turtle Bay,Others,2008,5,2,47601596
600000,2,Stuyvesant Town/Turtle Bay,White,2008,5,2,35024419
600000,3,Stuyvesant Town/Turtle Bay,White,2008,5,0,17777195
600000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,17512210
700000,3,Stuyvesant Town/Turtle Bay,White,2008,5,1,17459746
200000,2,Stuyvesant Town/Turtle Bay,White,2008,4,1,17839305
200000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,18378276
990000,3,Stuyvesant Town/Turtle Bay,White,2008,3,1,18396321
1007000,2,Stuyvesant Town/Turtle Bay,Others,2008,5,1,36792643
1000000,3,Stuyvesant Town/Turtle Bay,White,2008,4,1,47179542
1000000,1,Stuyvesant Town/Turtle Bay,White,2008,3,0,40595347
600000,2,Stuyvesant Town/Turtle Bay,White,2008,2,1,17777195
800000,3,Stuyvesant Town/Turtle Bay,White,2008,4,2,17512210
425000,1,Stuyvesant Town/Turtle Bay,White,2008,4,0,17839305
600000,1,Stuyvesant Town/Turtle Bay,White,2008,3,0,19489948
600000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,35163980
3998500,3,Stuyvesant Town/Turtle Bay,White,2008,5,5,36798912
2000000,3,Stuyvesant Town/Turtle Bay,White,2008,4,3,35472762
2000000,2,Stuyvesant Town/Turtle Bay,Others,2008,4,1,20204151
2000000,2,Stuyvesant Town/Turtle Bay,White,2008,2,1,20123964
2000000,3,Stuyvesant Town/Turtle Bay,White,2008,4,2,35024419
2000000,1,Stuyvesant Town/Turtle Bay,White,2008,3,1,17663375
2000000,2,Stuyvesant Town/Turtle Bay,Black,2008,4,1,17913245
450000,1,Stuyvesant Town/Turtle Bay,White,2008,5,0,17777195
1700000,3,Stuyvesant Town/Turtle Bay,White,2008,5,0,67974566
1700000,1,Stuyvesant Town/Turtle Bay,White,2008,4,0,20297673
1700000,2,Stuyvesant Town/Turtle Bay,White,2008,4,1,19153553
1700000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,17913245
800000,2,Stuyvesant Town/Turtle Bay,Others,2008,4,1,36756551
350000,1,Stuyvesant Town/Turtle Bay,Others,2008,4,0,19489948
500000,2,Stuyvesant Town/Turtle Bay,White,2008,4,1,35826491
500000,2,Stuyvesant Town/Turtle Bay,White,2008,4,1,17913245
500000,3,Stuyvesant Town/Turtle Bay,White,2008,5,2,65140432
500000,3,Stuyvesant Town/Turtle Bay,White,2008,1,2,35826491
500000,3,Stuyvesant Town/Turtle Bay,White,2008,5,1,66760735
350000,1,Stuyvesant Town/Turtle Bay,Black,2008,3,0,17573394
700000,2,Stuyvesant Town/Turtle Bay,Others,2008,5,1,35554391
3998500,5,Stuyvesant Town/Turtle Bay,White,2008,4,1,84229234
2000000,3,Stuyvesant Town/Turtle Bay,White,2008,4,2,36798912
3998500,4,Stuyvesant Town/Turtle Bay,White,2008,5,4,71418460
3998500,3,Stuyvesant Town/Turtle Bay,White,2008,4,5,18399456
3998500,2,Stuyvesant Town/Turtle Bay,White,2008,1,1,20123964
3998500,2,Stuyvesant Town/Turtle Bay,Black,2008,5,1,35697839
3998500,3,Stuyvesant Town/Turtle Bay,White,2008,3,1,64645695
3998500,2,Stuyvesant Town/Turtle Bay,White,2008,4,1,33443582
3998500,1,Stuyvesant Town/Turtle Bay,Others,2008,3,0,22062817
249000,1,Stuyvesant Town/Turtle Bay,Black,2008,4,1,19489948
249000,1,Stuyvesant Town/Turtle Bay,White,2008,4,1,20277973
249000,2,Stuyvesant Town/Turtle Bay,White,2008,3,1,17913245
249000,1,Stuyvesant Town/Turtle Bay,White,2008,1,0,20804392
1200000,3,Stuyvesant Town/Turtle Bay,White,2008,4,1,86421213
1200000,3,Stuyvesant Town/Turtle Bay,White,2008,3,1,17777195
900000,2,Stuyvesant Town/Turtle Bay,White,2008,4,1,35554391
1350000,4,Stuyvesant Town/Turtle Bay,White,2008,5,2,88589591
2000000,4,Stuyvesant Town/Turtle Bay,White,2008,1,1,35024419
350000,2,Stuyvesant Town/Turtle Bay,White,2008,3,0,33949634
350000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,35024419
350000,2,Stuyvesant Town/Turtle Bay,Black,2008,5,1,56072279
350000,3,Stuyvesant Town/Turtle Bay,White,2008,4,1,50803136
350000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,46812286
350000,2,Stuyvesant Town/Turtle Bay,Hispanic,2008,2,1,55740374
725000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,81034148
500000,1,Stuyvesant Town/Turtle Bay,White,2008,3,1,20204151
500000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,49632232
375000,1,Stuyvesant Town/Turtle Bay,White,2008,2,0,18378276
550000,2,Stuyvesant Town/Turtle Bay,White,2008,4,1,17777195
3998500,4,Stuyvesant Town/Turtle Bay,White,2008,5,4,51608071
3998500,4,Stuyvesant Town/Turtle Bay,White,2008,3,2,37863796
550000,2,Stuyvesant Town/Turtle Bay,White,2008,1,1,20109021
905000,3,Stuyvesant Town/Turtle Bay,Others,2008,5,0,80484753
905000,2,Stuyvesant Town/Turtle Bay,Others,2008,5,1,20271695
905000,1,Stuyvesant Town/Turtle Bay,White,2008,4,0,20297673
905000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,54132171
905000,2,Stuyvesant Town/Turtle Bay,White,2008,5,1,40408302
905000,2,Stuyvesant Town/Turtle Bay,White,2008,3,1,19145909
905000,3,Stuyvesant Town/Turtle Bay,White,2008,5,1,101879541
1500000,4,Upper West Side,White,2008,4,1,22614701
1300000,3,Upper West Side,White,2008,5,1,21875065
1300000,1,Upper West Side,White,2008,4,1,43750129
1300000,3,Upper West Side,White,2008,4,1,39790196
1300000,3,Upper West Side,White,2008,5,1,39790196
1300000,3,Upper West Side,White,2008,5,1,18692616
1300000,1,Upper West Side,Others,2008,5,1,21484438
1170000,3,Upper West Side,White,2008,5,0,72347319
1170000,1,Upper West Side,White,2008,5,1,40910076
1170000,4,Upper West Side,White,2008,5,1,39279334
1170000,3,Upper West Side,White,2008,5,1,40910076
1170000,3,Upper West Side,White,2008,5,1,36352524
1500000,5,Upper West Side,White,2008,5,2,53248329
500000,1,Upper West Side,White,2008,1,1,20047356
350000,2,Upper West Side,White,2008,2,1,20771018
400000,2,Upper West Side,White,2008,3,2,20047356
400000,1,Upper West Side,White,2008,3,1,19208395
400000,3,Upper West Side,Others,2008,4,1,82200377
1700000,2,Upper West Side,White,2008,4,1,38416791
1285000,2,Upper West Side,White,2008,5,1,19062509
1900000,3,Upper West Side,White,2008,5,1,101542500
1900000,2,Upper West Side,White,2008,3,1,21875065
1900000,4,Upper West Side,White,2008,5,2,18722107
1900000,3,Upper West Side,White,2008,5,1,43750129
1900000,3,Upper West Side,White,2008,5,0,67974566
650000,2,Upper West Side,White,2008,5,1,21875065
650000,2,Upper West Side,White,2008,4,1,22042476
650000,1,Upper West Side,White,2008,4,1,19208395
37500,1,Upper West Side,White,2008,4,1,41329567
400000,1,Upper West Side,White,2008,4,0,21951491
400000,1,Upper West Side,White,2008,5,0,20058758
400000,2,Upper West Side,Black,2008,4,0,21951491
1000000,3,Upper West Side,White,2008,5,2,39929215
449000,2,Upper West Side,White,2008,4,1,21951491
1200000,3,Upper West Side,White,2008,5,2,43750129
1200000,2,Upper West Side,White,2008,5,1,37442160
2000000,3,Upper West Side,White,2008,5,1,21484438
575000,2,Upper West Side,White,2008,5,1,38655732
900000,2,Upper West Side,White,2008,5,1,20478105
1500000,3,Upper West Side,White,2008,3,2,21875065
1500000,2,Upper West Side,White,2008,3,1,19138467
1500000,2,Upper West Side,White,2008,5,1,18961793
1500000,4,Upper West Side,White,2008,5,3,106058076
1000000,3,Upper West Side,White,2008,2,1,89451600
1000000,3,Upper West Side,White,2008,2,1,39790196
3998500,5,Upper West Side,White,2008,5,3,110219369
3998500,5,Upper West Side,White,2008,5,2,115118704
1700000,3,Upper West Side,White,2008,5,2,21875065
1300000,2,Upper West Side,White,2008,3,2,38125018
1300000,4,Upper West Side,White,2008,5,3,37385232
1300000,4,Upper West Side,White,2008,1,3,22155085
1300000,4,Upper West Side,White,2008,5,2,40299545
1300000,3,Upper West Side,White,2008,1,5,41806144
3998500,5,Upper West Side,White,2008,4,3,42982763
3998500,3,Upper West Side,White,2008,5,2,103557587
3998500,3,Upper West Side,White,2008,4,3,37863796
1500000,4,Upper West Side,White,2008,5,1,20149773
1500000,3,Upper West Side,White,2008,5,3,99825605
3998500,3,Upper West Side,White,2008,5,3,109333393
3998500,2,Upper West Side,White,2008,2,0,21951491
3998500,3,Upper West Side,White,2008,3,0,57873778
1300000,3,Upper West Side,White,2008,5,1,39790196
1000000,1,Upper West Side,White,2008,2,1,19964607
1000000,1,Upper West Side,White,2008,3,1,21951491
800000,2,Upper West Side,White,2008,4,1,39790196
800000,2,Upper West Side,White,2008,5,1,21875065
700000,2,Upper West Side,White,2008,5,1,39790196
700000,2,Upper West Side,White,2008,4,1,21875065
700000,2,Upper West Side,White,2008,4,1,19895098
700000,3,Upper West Side,White,2008,5,2,37385232
1000000,3,Upper West Side,White,2008,5,1,51986674
900000,2,Upper West Side,White,2008,5,1,18961793
1100000,3,Upper West Side,White,2008,5,1,72347319
450000,1,Upper West Side,White,2008,5,0,19964607
3998500,3,Upper West Side,White,2008,5,2,100943813
3998500,5,Upper West Side,White,2008,5,3,110219369
450000,1,Upper West Side,White,2008,5,1,22614701
1200000,3,Upper West Side,White,2008,5,1,41135577
1000000,3,Upper West Side,Others,2008,5,1,22979437
350000,1,Upper West Side,White,2008,3,1,40133665
535000,2,Upper West Side,White,2008,3,1,19895098
535000,2,Upper West Side,White,2008,5,1,37385232
535000,2,Upper West Side,White,2008,5,1,21875065
535000,2,Upper West Side,White,2008,5,0,21875065
535000,2,Upper West Side,White,2008,5,1,69435419
535000,3,Upper West Side,White,2008,4,2,67974566
1000000,3,Upper West Side,White,2008,4,2,39790196
1000000,2,Upper West Side,White,2008,1,1,23437569
895000,3,Upper West Side,White,2008,5,1,38125018
895000,2,Upper West Side,White,2008,5,1,19707048
1400000,3,Upper West Side,White,2008,5,2,39977842
1400000,4,Upper West Side,White,2008,3,1,39977842
350000,2,Upper West Side,White,2008,3,1,20066832
350000,4,Upper West Side,White,2008,3,2,23137087
1000000,3,Upper West Side,White,2008,3,2,19895098
1000000,3,Upper West Side,White,2008,5,1,18692616
1000000,2,Upper West Side,White,2008,4,1,67974566
850000,2,Upper West Side,White,2008,5,1,21962229
750000,2,Upper West Side,Others,2008,3,1,37498894
750000,4,Upper West Side,White,2008,4,3,97039712
1800000,4,Upper West Side,White,2008,5,2,41799022
1800000,3,Upper West Side,White,2008,3,1,22979437
1300000,3,Upper West Side,White,2008,5,1,69580542
1100000,2,Upper West Side,White,2008,5,2,39790196
1400000,4,Upper West Side,White,2008,2,2,20899511
1800000,4,Upper West Side,White,2008,5,3,68964849
1800000,4,Upper West Side,White,2008,5,2,96903516
1850000,3,Upper West Side,White,2008,5,3,71406293
1300000,4,Upper West Side,White,2008,3,2,22155085
3998500,4,Upper West Side,White,2008,5,3,82868428
3998500,4,Upper West Side,Others,2008,5,2,44310169
2000000,4,Upper West Side,White,2008,5,2,22155085
2000000,2,Upper West Side,White,2008,3,1,49701106
1800000,4,Upper West Side,White,2008,5,1,87363258
1800000,5,Upper West Side,Others,2008,4,3,75416638
2000000,4,Upper West Side,White,2008,3,2,92246415
1600000,3,Upper West Side,White,2008,2,3,22155085
1500000,3,Upper West Side,White,2008,5,2,64815823
3998500,2,Upper West Side,White,2008,3,0,19539828
1800000,3,Upper West Side,Black,2008,3,3,20430864
480000,2,Upper West Side,Black,2008,5,1,22249845
500000,2,Upper West Side,White,2008,4,1,54806709
600000,2,Upper West Side,White,2008,4,2,22042476
1300000,3,Upper West Side,White,2008,5,2,39912411
800000,2,Upper West Side,White,2008,2,1,21875065
800000,2,Upper West Side,White,2008,4,1,21875065
3998500,3,Upper West Side,White,2008,5,1,39790196
1750000,2,Upper West Side,White,2008,5,3,19895098
1500000,3,Upper West Side,White,2008,3,2,19062509
3998500,5,Upper West Side,White,2008,5,1,99036627
3998500,6,Upper West Side,White,2008,5,2,81032849
1040000,3,Upper West Side,Others,2008,5,1,81576070
695000,2,Upper West Side,White,2008,4,1,20068570
675000,2,Upper West Side,Others,2008,4,1,44084951
466000,2,Upper West Side,White,2008,5,1,22464177
2000000,4,Upper West Side,White,2008,5,3,93957274
2000000,3,Upper West Side,White,2008,5,3,76821781
1500000,4,Upper West Side,White,2008,5,2,51123008
1000000,2,Upper West Side,White,2008,3,1,21759488
1500000,4,Upper West Side,White,2008,5,3,40972372
3998500,4,Upper West Side,White,2008,3,2,51986674
3998500,3,Upper West Side,White,2008,2,1,22063575
300000,2,Upper West Side,White,2008,1,0,20526504
475000,2,Upper West Side,White,2008,3,1,22614701
1500000,4,Upper West Side,White,2008,4,2,114458885
1500000,3,Upper West Side,White,2008,4,1,24213653
900000,4,Upper West Side,Black,2008,4,2,87655490
100000,3,Upper West Side,Others,2008,3,1,57505758
100000,2,Upper West Side,White,2008,3,1,20899096
100000,3,Upper West Side,Black,2008,1,2,63214250
650000,2,Upper West Side,White,2008,3,1,22285016
600000,2,Upper West Side,White,2008,5,1,22042476
422500,3,Upper West Side,White,2008,4,1,21875065
1500000,4,Upper West Side,Others,2008,5,1,79253618
1000000,3,Upper West Side,White,2008,5,1,64815823
3998500,4,Upper West Side,White,2008,5,2,39790196
665000,2,Upper West Side,White,2008,4,1,21875065
1000000,1,Upper West Side,Hispanic,2008,1,0,43623803
665000,4,Upper West Side,White,2008,4,1,20068570
3998500,5,Upper West Side,White,2008,5,3,64815823
850000,2,Upper West Side,White,2008,5,1,39790196
950000,3,Upper West Side,White,2008,4,1,39790196
1300000,3,Upper West Side,White,2008,5,1,18692616
1300000,2,Upper West Side,White,2008,4,1,38276933
1300000,2,Upper West Side,Hispanic,2008,3,1,41119407
1300000,4,Upper East Side,White,2008,1,3,17242562
1300000,3,Upper East Side,White,2008,5,5,78690422
1300000,4,Upper East Side,White,2008,5,4,42982763
3998500,3,Upper East Side,White,2008,2,1,17024632
2000000,2,Upper East Side,White,2008,2,1,19340755
3998500,4,Upper East Side,White,2008,4,4,88775296
3998500,3,Upper East Side,White,2008,5,4,34485124
1600000,3,Upper East Side,White,2008,4,2,41704783
3998500,4,Upper East Side,White,2008,5,3,34485124
3998500,4,Upper East Side,White,2008,5,0,41704783
3998500,3,Upper East Side,White,2008,5,0,34184939
800000,3,Upper East Side,White,2008,4,1,17024632
800000,3,Upper East Side,White,2008,5,0,34687367
800000,2,Upper East Side,White,2008,3,0,20092580
760000,3,Upper East Side,White,2008,5,1,61909043
1000500,3,Upper East Side,White,2008,2,1,19340755
1000500,3,Upper East Side,White,2008,3,1,33441241
1000500,4,Upper East Side,White,2008,5,3,96666701
3998500,3,Upper East Side,White,2008,1,2,39383996
3998500,3,Upper East Side,White,2008,5,1,69256709
3998500,4,Upper East Side,White,2008,5,3,41704783
3998500,2,Upper East Side,White,2008,3,3,19588333
3998500,5,Upper East Side,White,2008,5,1,36352524
3998500,4,Upper East Side,White,2008,1,1,83240550
3998500,4,Upper East Side,White,2008,5,3,40641287
3998500,4,Upper East Side,White,2008,5,1,43263917
3998500,1,Upper East Side,White,2008,3,0,20611582
750000,2,Upper East Side,White,2008,5,1,38681509
1500000,3,Upper East Side,White,2008,5,2,34049264
900000,2,Upper East Side,White,2008,5,2,19340755
2000000,3,Upper East Side,White,2008,5,3,34632622
3998500,4,Upper East Side,White,2008,5,3,35774351
3998500,3,Upper East Side,Hispanic,2008,5,3,40442357
3998500,3,Upper East Side,White,2008,5,1,106428427
3998500,2,Upper East Side,White,2008,4,1,17024632
3998500,2,Upper East Side,White,2008,5,1,36685449
3998500,3,Upper East Side,White,2008,1,1,19588333
1600000,3,Upper East Side,White,2008,3,1,19340755
3998500,3,Upper East Side,White,2008,2,2,20455038
3998500,4,Upper East Side,White,2008,3,2,40442357
2000000,4,Upper East Side,White,2008,3,2,109952136
3998500,3,Upper East Side,White,2008,5,2,20120562
1500000,3,Upper East Side,White,2008,4,2,17024632
3998500,3,Upper East Side,White,2008,5,1,34049264
700000,1,Upper East Side,White,2008,2,0,19488771
700000,3,Upper East Side,White,2008,3,0,38681509
1000000,3,Upper East Side,White,2008,3,0,41263212
1000000,2,Upper East Side,White,2008,5,1,59518627
3998500,3,Upper East Side,White,2008,5,4,40179539
3998500,4,Upper East Side,White,2008,2,2,17242562
3998500,4,Upper East Side,White,2008,5,3,39176667
3998500,2,Upper East Side,White,2008,4,1,19417821
850000,2,Upper East Side,White,2008,5,2,38681509
900000,2,Upper East Side,White,2008,5,1,39344230
900000,4,Upper East Side,White,2008,5,0,43263917
900000,4,Upper East Side,White,2008,5,0,35774351
3998500,4,Upper East Side,White,2008,5,3,60674818
3998500,4,Upper East Side,White,2008,4,3,19588333
28000,1,Upper East Side,White,2008,5,0,17024632
70000,2,Upper East Side,White,2008,5,1,20092580
875000,2,Upper East Side,Others,2008,2,0,34632622
1000000,3,Upper East Side,White,2008,2,0,35768256
3998500,5,Upper East Side,White,2008,4,3,17887175
3998500,5,Upper East Side,White,2008,5,3,38194304
1400000,5,Upper East Side,White,2008,4,3,35774351
1400000,2,Upper East Side,White,2008,5,1,35200533
100000,1,Upper East Side,White,2008,1,0,36481354
200000,1,Upper East Side,White,2008,4,0,19417821
200000,4,Upper East Side,White,2008,4,0,35703371
2000000,3,Upper East Side,White,2008,5,2,34049264
2000000,4,Upper East Side,White,2008,5,3,20716881
2000000,2,Upper East Side,White,2008,2,2,34049264
2000000,2,Upper East Side,White,2008,5,2,37218279
725000,2,Upper East Side,White,2008,4,1,20611582
725000,2,Upper East Side,White,2008,5,3,38977541
725000,2,Upper East Side,White,2008,2,0,19340755
1500000,3,Upper East Side,White,2008,1,1,39319107
1500000,2,Upper East Side,White,2008,4,2,19340755
3998500,3,Upper East Side,White,2008,2,2,37077314
3998500,4,Upper East Side,White,2008,2,2,73065450
3998500,2,Upper East Side,White,2008,2,0,17024632
1200000,2,Upper East Side,White,2008,2,1,19340755
900000,3,Upper East Side,White,2008,5,1,108562442
900000,3,Upper East Side,White,2008,5,1,19488771
3998500,5,Upper East Side,White,2008,5,0,34309845
1000000,3,Upper East Side,White,2008,5,2,61909043
1100000,3,Upper East Side,White,2008,4,3,60674818
1200000,3,Upper East Side,White,2008,4,2,57908676
1500000,4,Upper East Side,White,2008,5,2,99976806
2000000,5,Upper East Side,White,2008,5,2,41433761
1800000,3,Upper East Side,White,2008,5,2,34049264
1800000,1,Upper East Side,White,2008,5,0,20123176
1800000,1,Upper East Side,White,2008,3,0,20818067
1800000,3,Upper East Side,Hispanic,2008,3,1,78125854
1800000,3,Upper East Side,White,2008,1,1,40910076
1100000,3,Upper East Side,White,2008,2,1,19340755
160300,4,Upper East Side,White,2008,5,1,41177673
1300000,3,Upper East Side,White,2008,5,5,60842587
1200000,3,Upper East Side,White,2008,4,2,34049264
850000,2,Upper East Side,White,2008,4,1,19703212
700000,2,Upper East Side,White,2008,3,1,19340755
350000,2,Upper East Side,White,2008,4,1,19340755
3998500,4,Upper East Side,White,2008,5,3,84015060
450000,2,Upper East Side,White,2008,5,1,18995384
500000,1,Upper East Side,White,2008,5,0,35200533
750000,3,Upper East Side,White,2008,5,1,41177673
750000,2,Upper East Side,White,2008,5,2,37329758
750000,5,Upper East Side,White,2008,5,0,84658070
600000,2,Upper East Side,White,2008,5,1,21406985
600000,3,Upper East Side,Others,2008,2,1,41177673
900000,3,Upper East Side,White,2008,1,1,19340755
900000,3,Upper East Side,White,2008,3,1,105083269
900000,2,Upper East Side,White,2008,5,1,63069256
900000,2,Upper East Side,White,2008,5,1,19340755
600000,2,Upper East Side,White,2008,4,1,17343684
625000,2,Upper East Side,White,2008,3,1,20670876
625000,3,Upper East Side,White,2008,4,1,34049264
350000,1,Upper East Side,White,2008,4,1,17024632
350000,3,Upper East Side,White,2008,3,2,39383996
420000,2,Upper East Side,White,2008,3,1,17024632
550000,2,Upper East Side,White,2008,5,1,38681509
550000,3,Upper East Side,White,2008,5,2,20185968
795000,2,Upper East Side,White,2008,2,1,19340755
600000,2,Upper East Side,White,2008,4,1,19340755
600000,2,Upper East Side,White,2008,4,1,19340755
1000000,3,Upper East Side,White,2008,5,3,58649958
1000000,3,Upper East Side,White,2008,4,4,17242562
1000000,3,Upper East Side,White,2008,5,2,45144957
1250000,2,Upper East Side,White,2008,5,1,19340755
1250000,3,Upper East Side,White,2008,5,1,115207570
1000000,5,Upper East Side,White,2008,5,3,69585949
1250000,3,Upper East Side,White,2008,4,1,20593114
1250000,4,Upper East Side,White,2008,5,1,65679805
1250000,2,Upper East Side,White,2008,4,1,17024632
3998500,4,Upper East Side,White,2008,4,3,20852392
3998500,4,Upper East Side,White,2008,5,3,138775653
3998500,3,Upper East Side,White,2008,2,2,34049264
